frame,distance,p3_action_frame,p3_controller_c_stick_x,p3_controller_c_stick_y,p3_controller_l_shoulder,p3_controller_r_shoulder,p3_controller_main_stick_x,p3_controller_main_stick_y,p3_button_button_a,p3_button_button_b,p3_button_button_x,p3_button_button_y,p3_button_button_z,p3_button_button_l,p3_button_button_r,p3_button_button_start,p3_button_button_d_up,p3_button_button_d_down,p3_button_button_d_left,p3_button_button_d_right,p3_ecb_bottom_x,p3_ecb_bottom_y,p3_ecb_left_x,p3_ecb_left_y,p3_ecb_right_x,p3_ecb_right_y,p3_ecb_top_x,p3_ecb_top_y,p3_facing,p3_hitlag_left,p3_hitstun_frames_left,p3_iasa,p3_invulnerability_left,p3_invulnerable,p3_jumps_left,p3_moonwalkwarning,p3_nana,p3_off_stage,p3_on_ground,p3_percent,p3_position_x,p3_position_y,p3_shield_strength,p3_speed_air_x_self,p3_speed_ground_x_self,p3_speed_x_attack,p3_speed_y_self,p3_stock,p4_action_frame,p4_controller_c_stick_x,p4_controller_c_stick_y,p4_controller_l_shoulder,p4_controller_r_shoulder,p4_controller_main_stick_x,p4_controller_main_stick_y,p4_button_button_a,p4_button_button_b,p4_button_button_x,p4_button_button_y,p4_button_button_z,p4_button_button_l,p4_button_button_r,p4_button_button_start,p4_button_button_d_up,p4_button_button_d_down,p4_button_button_d_left,p4_button_button_d_right,p4_ecb_bottom_x,p4_ecb_bottom_y,p4_ecb_left_x,p4_ecb_left_y,p4_ecb_right_x,p4_ecb_right_y,p4_ecb_top_x,p4_ecb_top_y,p4_facing,p4_hitlag_left,p4_hitstun_frames_left,p4_iasa,p4_invulnerability_left,p4_invulnerable,p4_jumps_left,p4_moonwalkwarning,p4_nana,p4_off_stage,p4_on_ground,p4_percent,p4_position_x,p4_position_y,p4_shield_strength,p4_speed_air_x_self,p4_speed_ground_x_self,p4_speed_x_attack,p4_speed_y_self,p4_stock,proj0_frame,proj0_owner,proj0_position_x,proj0_position_y,proj0_speed_x,proj0_speed_y,proj1_frame,proj1_owner,proj1_position_x,proj1_position_y,proj1_speed_x,proj1_speed_y,stage,p3_action,p3_character,p4_action,p4_character
1737,34.429798296565544,1,0.5,0.5,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,9,44.986263275146484,0.008899999782443047,55.72991943359375,0.0,0.0,0.0,0.0,3,14,0.5,0.5,0.0,0.0,0.0062499940395355225,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,4,False,False,False,False,95,13.553098678588867,14.05764389038086,60.0,-1.3331249952316284,0.0,0.0,-1.600000023841858,4,,,,,,,,,,,,,DREAMLAND,TURNING,SHEIK,FAIR,JIGGLYPUFF
1752,44.73691951591479,1,0.5,0.5,1.0,1.0,0.0,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,42.13626480102539,0.008899999782443047,52.99993133544922,0.0,0.0,0.0,0.0,3,18,0.5,0.5,0.0,0.0,0.5,0.0062499940395355225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,6,False,False,False,True,95,-2.6006529331207275,0.008899999782443047,60.0,-0.3831251263618469,-0.38312506675720215,0.0,0.0,4,,,,,,,,,,,,,DREAMLAND,KNEE_BEND,SHEIK,FAIR_LANDING,JIGGLYPUFF
1767,54.70272779061731,1,0.5,0.5,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,52.97651672363281,0.008899999782443047,54.0499267578125,0.4692862927913666,0.4692862629890442,0.0,0.0,3,1,0.5,0.5,1.0,1.0,0.768750011920929,0.08125001192092896,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,6,False,False,False,True,95,-1.7262113094329834,0.008900046348571777,60.0,1.5069420337677002,1.5069420337677002,0.0,-2.3480257987976074,4,,,,,,,,,,,,,DREAMLAND,CROUCH_START,SHEIK,LANDING_SPECIAL,JIGGLYPUFF
1782,42.86566469752846,5,0.5,0.5,0.0,0.0,0.0062499940395355225,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,47.0129508972168,0.008899999782443047,55.09992218017578,-1.7775002717971802,-1.777500033378601,0.0,0.0,3,1,0.5,0.5,0.0,0.0,0.018750011920928955,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,5,False,False,False,False,95,4.160150051116943,1.058899998664856,60.0,-0.699999988079071,0.0,0.0,1.0499999523162842,4,,,,,,,,,,,,,DREAMLAND,DASHING,SHEIK,JUMPING_FORWARD,JIGGLYPUFF
1797,19.96005991221516,2,0.5,0.5,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,2,False,False,False,True,9,24.424606323242188,0.008899999782443047,56.14991760253906,-0.8975001573562622,-0.8975000381469727,0.0,0.0,3,16,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,5,False,False,False,False,95,6.6698994636535645,9.128896713256836,60.0,1.350000023841858,0.0,0.0,0.08999980241060257,4,,,,,,,,,,,,,DREAMLAND,DOWNSMASH,SHEIK,JUMPING_FORWARD,JIGGLYPUFF
1812,32.85859671272782,11,0.5,0.5,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,2,False,False,False,True,9,19.94710922241211,0.008899999782443047,57.199913024902344,-0.1775001883506775,-0.1775001734495163,0.0,0.0,3,7,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,58,False,0,False,5,False,False,False,False,107,-9.34575080871582,14.89566421508789,60.0,0.0,0.0,-3.934380054473877,-0.3840000331401825,4,,,,,,,,,,,,,DREAMLAND,DOWNSMASH,SHEIK,DAMAGE_FLY_HIGH,JIGGLYPUFF
1827,89.28285240949127,26,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,2,False,False,False,True,9,19.832109451293945,0.008899999782443047,58.249908447265625,0.0,0.0,0.0,0.0,3,22,0.5,0.5,0.0,0.0,0.9937499761581421,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,43,False,0,False,5,False,False,False,False,107,-63.08649826049805,33.11376953125,60.0,0.0,0.0,-3.275010824203491,-1.2999999523162842,4,,,,,,,,,,,,,DREAMLAND,DOWNSMASH,SHEIK,DAMAGE_FLY_HIGH,JIGGLYPUFF
1842,132.7506841437173,41,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,2,False,False,False,True,9,19.832109451293945,0.008899999782443047,59.299903869628906,0.0,0.0,0.0,0.0,3,37,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,28,False,0,False,5,False,False,True,False,107,-106.93670654296875,39.409568786621094,60.0,0.0,0.0,-2.6156415939331055,-1.2999999523162842,4,,,,,,,,,,,,,DREAMLAND,DOWNSMASH,SHEIK,DAMAGE_FLY_HIGH,JIGGLYPUFF
1857,149.50504929809227,2,0.5,0.5,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,3.192108154296875,0.008899999782443047,60.0,-1.8000001907348633,-1.7999999523162842,0.0,0.0,3,52,0.5,0.5,0.0,0.0,0.9937499761581421,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,13,False,0,False,5,False,False,True,False,107,-140.89637756347656,39.88705825805664,60.0,0.0,0.0,-1.9562723636627197,-1.2999999523162842,4,,,,,,,,,,,,,DREAMLAND,RUNNING,SHEIK,DAMAGE_FLY_HIGH,JIGGLYPUFF
1872,145.70921652815926,12,0.5,0.5,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,-23.807891845703125,0.008899999782443047,60.0,-1.8000001907348633,-1.7999999523162842,0.0,0.0,3,2,0.0062499940395355225,0.5,0.0,0.0,0.862500011920929,0.8374999761581421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,4,False,False,True,False,107,-163.02674865722656,43.01222229003906,60.0,0.9003750085830688,0.0,-1.296903133392334,1.4579999446868896,4,,,,,,,,,,,,,DREAMLAND,RUNNING,SHEIK,BAIR,JIGGLYPUFF
1887,125.07814354309669,10,0.5,0.5,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,-50.80788040161133,0.008899999782443047,60.0,-1.8000001907348633,-1.7999999523162842,0.0,0.0,3,17,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,4,False,False,True,False,108,-157.3433837890625,65.54307556152344,60.0,1.350000023841858,0.0,-0.6375339031219482,0.49799978733062744,4,,,,,,,,,,,,,DREAMLAND,RUNNING,SHEIK,BAIR,JIGGLYPUFF
1902,96.15479260351509,1,0.5,0.5,0.0,0.0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,-67.25788116455078,0.008899999782443047,60.0,-0.4750001132488251,-0.4750000834465027,0.0,0.0,3,32,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,4,False,False,True,False,108,-142.33885192871094,60.08045959472656,60.0,1.350000023841858,0.0,0.0,-1.600000023841858,4,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_CHARGING,SHEIK,BAIR,JIGGLYPUFF
1917,64.653825776206,1,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,-68.43287658691406,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,3,8,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,4,False,False,True,False,108,-122.08879852294922,36.080482482910156,60.0,1.350000023841858,0.0,0.0,-1.600000023841858,4,,,,,,,,,,,,,DREAMLAND,STANDING,SHEIK,FALLING,JIGGLYPUFF
1932,49.95930717140576,7,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,1,False,False,False,False,9,-68.43287658691406,12.468900680541992,60.0,0.0,0.0,0.0,1.4200001955032349,3,11,0.0062499940395355225,0.5,0.3499999940395355,0.3499999940395355,0.33125001192092896,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,3,False,False,True,False,108,-106.03008270263672,45.36848449707031,60.0,0.9790000319480896,0.0,0.0,0.8219999074935913,4,,,,,,,,,,,,,DREAMLAND,JUMPING_FORWARD,SHEIK,BAIR,JIGGLYPUFF
1947,53.11380166900478,22,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,1,False,False,False,False,9,-66.74187469482422,19.36890411376953,60.0,0.040000028908252716,0.0,0.0,-0.3799998462200165,3,26,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,3,False,False,True,False,108,-110.12020111083984,50.01848220825195,60.0,-0.8962499499320984,0.0,0.0,-0.1380002200603485,4,,,,,,,,,,,,,DREAMLAND,JUMPING_FORWARD,SHEIK,BAIR,JIGGLYPUFF
1962,51.576503780185604,2,0.5,0.5,0.0,0.0,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,0,False,False,False,False,9,-66.74187469482422,9.308906555175781,60.0,0.0,0.0,0.0,2.8400001525878906,3,2,0.5,0.5,0.0,0.0,0.9937499761581421,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,3,False,False,True,False,108,-107.9928207397461,40.26847839355469,60.0,0.9647501111030579,0.0,0.0,-1.0980002880096436,4,,,,,,,,,,,,,DREAMLAND,JUMPING_ARIAL_FORWARD,SHEIK,FALLING,JIGGLYPUFF
1977,38.246257923059446,17,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,0,False,False,False,False,9,-62.21137619018555,37.50891876220703,60.0,0.7074999809265137,0.0,0.0,1.0400009155273438,3,10,0.0062499940395355225,0.5,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,2,False,False,True,False,108,-98.61458587646484,49.23847579956055,60.0,-0.24637502431869507,0.0,0.0,0.7019999027252197,4,,,,,,,,,,,,,DREAMLAND,JUMPING_ARIAL_FORWARD,SHEIK,BAIR,JIGGLYPUFF
1992,42.93607848811416,1,0.5,0.5,0.0,0.0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,0,False,False,False,False,9,-53.467376708984375,38.70893096923828,60.0,0.31299999356269836,0.0,0.0,-0.7599990963935852,3,25,0.5,0.5,0.0,0.0,0.9937499761581421,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,2,False,False,True,False,108,-94.26559448242188,52.08847427368164,60.0,1.3331249952316284,0.0,0.0,-0.2580002248287201,4,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_CHARGING_AIR,SHEIK,BAIR,JIGGLYPUFF
2007,24.95821092307036,5,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,-52.3963737487793,30.14219856262207,60.0,0.0,0.0,0.0,0.0,3,1,0.5,0.5,0.0,0.0,0.71875,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,False,108,-75.08623504638672,40.53847122192383,60.0,1.0662503242492676,0.0,0.0,-1.2180002927780151,4,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_FULL_CHARGE,SHEIK,FALLING,JIGGLYPUFF
2022,23.27248025893123,20,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,-52.3963737487793,30.14219856262207,60.0,0.0,0.0,0.0,0.0,3,4,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,14,False,0,False,2,False,False,False,False,119,-74.0459976196289,38.68047332763672,60.0,0.0,0.0,-1.178036093711853,-0.19200000166893005,4,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_FULL_CHARGE,SHEIK,DAMAGE_AIR_2,JIGGLYPUFF
2037,33.2616689756674,35,0.5,0.5,1.0,1.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,-52.3963737487793,30.14219856262207,60.0,0.0,0.0,0.0,0.0,3,19,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,True,False,119,-85.59654235839844,28.12047004699707,60.0,0.0,0.0,-0.4130361080169678,-1.152000069618225,4,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_FULL_CHARGE,SHEIK,DAMAGE_AIR_2,JIGGLYPUFF
2052,30.623727452834164,2,0.5,0.5,1.0,1.0,0.96875,0.33125001192092896,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,-52.3963737487793,30.14219856262207,57.90000915527344,0.0,0.0,0.0,0.0,3,5,0.5,0.5,0.0,0.0,1.0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,False,119,-74.28458404541016,8.72447395324707,60.0,1.100000262260437,0.0,0.0,-1.2999999523162842,4,,,,,,,,,,,,,DREAMLAND,KNEE_BEND,SHEIK,SHINE_TURN,JIGGLYPUFF
2067,36.21775067376752,2,0.5,0.5,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,-33.97815704345703,30.14219856262207,58.95000457763672,0.70452481508255,0.7045248746871948,0.0,0.0,3,20,0.5,0.5,0.5928571224212646,0.5928571224212646,1.0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,False,119,-55.3802604675293,0.9244735240936279,60.0,1.038755178451538,0.0,0.0,0.0,4,,,,,,,,,,,,,DREAMLAND,CROUCH_START,SHEIK,SHINE_TURN,JIGGLYPUFF
2082,19.35496696183566,6,0.5,0.5,0.0,0.0,0.0062499940395355225,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4,0,0,0,False,1,False,False,False,False,9,-29.133359909057617,5.942197799682617,60.0,0.1750248223543167,0.0,0.0,-3.0,3,1,0.5,0.5,1.0,1.0,0.7875000238418579,0.09375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,4,76,False,0,False,2,False,False,False,False,132,-47.82659912109375,0.9244735240936279,60.0,0.0,0.0,-5.167466640472412,0.0,4,,,,,,,,,,,,,DREAMLAND,FAIR,SHEIK,DAMAGE_FLY_HIGH,JIGGLYPUFF
2097,79.23689695996272,2,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,-28.848285675048828,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,3,13,0.5,0.5,1.0,1.0,0.8999999761581421,0.21250000596046448,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,64,False,0,False,2,False,False,True,False,132,-106.41584777832031,16.18785858154297,60.0,0.0,0.0,-4.76365327835083,-0.768000066280365,4,,,,,,,,,,,,,DREAMLAND,STANDING,SHEIK,DAMAGE_FLY_HIGH,JIGGLYPUFF
2112,145.18603367748565,3,0.5,0.5,0.0,0.0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,-28.848285675048828,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,3,28,0.5,0.5,0.0,0.0,0.9937499761581421,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,49,False,0,False,2,False,False,True,False,132,-172.14266967773438,23.36920166015625,60.0,0.0,0.0,-4.047653675079346,-1.2999999523162842,4,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_CHARGING,SHEIK,DAMAGE_FLY_HIGH,JIGGLYPUFF
2127,199.79510989386102,18,0.5,0.5,0.0,0.0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,-28.848285675048828,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,3,43,0.5,0.5,0.0,0.0,0.9937499761581421,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,34,False,0,False,2,False,False,True,False,132,-227.12950134277344,24.557693481445312,60.0,0.0,0.0,-3.3316540718078613,-1.2999999523162842,4,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_CHARGING,SHEIK,DAMAGE_FLY_HIGH,JIGGLYPUFF
2142,230.13431879556774,15,0.5,0.5,0.0,0.0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,-28.848285675048828,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,3,-1,0.5,0.5,0.0,0.0,0.9937499761581421,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,True,False,132,-257.8207092285156,23.1051025390625,60.0,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_CHARGING,SHEIK,DEAD_LEFT,JIGGLYPUFF
2157,230.13431879556774,12,0.5,0.5,0.0,0.0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,-28.848285675048828,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,3,-1,0.5,0.5,0.0,0.0,0.9937499761581421,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,True,False,132,-257.8207092285156,23.1051025390625,60.0,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_CHARGING,SHEIK,DEAD_LEFT,JIGGLYPUFF
2172,230.13431879556774,9,0.5,0.5,0.0,0.0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,-28.848285675048828,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,3,-1,0.5,0.5,0.0,0.0,0.9937499761581421,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,True,False,132,-257.8207092285156,23.1051025390625,60.0,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_CHARGING,SHEIK,DEAD_LEFT,JIGGLYPUFF
2187,230.13431879556774,6,0.5,0.5,0.0,0.0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,-28.848285675048828,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,3,-1,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,True,False,132,-257.8207092285156,23.1051025390625,60.0,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_CHARGING,SHEIK,DEAD_LEFT,JIGGLYPUFF
2202,181.71777998451336,3,0.5,0.5,0.0,0.0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,-28.848285675048828,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,3,6,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,5,False,False,False,False,0,0.0,179.42218017578125,60.0,0.0,0.0,0.0,-1.7629754543304443,3,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_CHARGING,SHEIK,ON_HALO_DESCENT,JIGGLYPUFF
2217,154.5363718817515,5,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,9,-21.955785751342773,0.008899999782443047,60.0,1.6175001859664917,1.6174999475479126,0.0,0.0,3,21,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,5,False,False,False,False,0,0.0,152.97763061523438,60.0,0.0,0.0,0.0,-1.7629776000976562,3,,,,,,,,,,,,,DREAMLAND,DASHING,SHEIK,ON_HALO_DESCENT,JIGGLYPUFF
2232,128.6408821584336,1,0.5,0.5,0.0,0.0,0.981249988079071,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,9,-23.240943908691406,0.008899999782443047,60.0,-0.2869531810283661,1.4130468368530273,0.0,0.0,3,36,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,5,False,False,False,False,0,0.0,126.53295135498047,60.0,0.0,0.0,0.0,-1.7629772424697876,3,,,,,,,,,,,,,DREAMLAND,DASHING,SHEIK,ON_HALO_DESCENT,JIGGLYPUFF
2247,101.76493287228169,2,0.5,0.5,0.0,0.0,0.15000000596046448,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,9,-18.445026397705078,0.008899999782443047,60.0,-1.3546204566955566,-1.354620337486267,0.0,0.0,3,51,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,5,False,False,False,False,0,0.0,100.08828735351562,60.0,0.0,0.0,0.0,-1.762976884841919,3,,,,,,,,,,,,,DREAMLAND,DASHING,SHEIK,ON_HALO_DESCENT,JIGGLYPUFF
2262,76.17736037941326,4,0.5,0.5,0.0,0.0,0.90625,0.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,9,0.20501887798309326,0.008899999782443047,60.0,1.5275001525878906,1.5274999141693115,0.0,0.0,3,6,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,True,5,False,False,False,False,0,-1.8881250619888306,76.15750122070312,60.0,-0.3556250035762787,0.0,0.0,-1.600000023841858,3,,,,,,,,,,,,,DREAMLAND,RUNNING,SHEIK,FALLING,JIGGLYPUFF
2277,53.18093792143126,25,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,9,7.450018882751465,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,3,5,0.5,0.5,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,True,5,False,False,False,False,0,-2.9774999618530273,52.15752410888672,60.0,0.0,0.0,0.0,-1.600000023841858,3,,,,,,,,,,,,,DREAMLAND,LANDING_SPECIAL,SHEIK,FALLING,JIGGLYPUFF
